Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Quarter,Year,Contribution (%),Cumulative Contribution (%),ABC Class,Profit Margin (%),Profit Margin,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_y
4620,CA-2017-145219,2017-12-24,12/25/2017,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90049,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.952,6,0.2,1007.9832,12,2017Q4,2017,0.1253678792207964,16.356249925438867,A,35.0,0.35,-411,11,5979.0960000000005,5,3,5,535,Loyal Customers
1792,CA-2014-120474,2014-12-01,12/3/2014,First Class,RP-19390,Resi PÃ¶lking,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0.0,673.8816,12,2014Q4,2014,0.1222287545040059,16.478478679942874,A,24.0,0.24,-384,25,5153.084,4,5,5,455,Frequent Customers
9413,CA-2015-164777,2015-01-27,1/29/2015,First Class,SC-20305,Sean Christensen,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0,1,2015Q1,2015,0.1220581120465811,16.600536791989455,A,0.0,0.0,-388,12,3979.065,4,3,4,434,Others
8237,CA-2017-102204,2017-05-01,5/6/2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0,5,2017Q2,2017,0.1220581120465811,16.722594904036036,A,0.0,0.0,-228,20,11164.974,2,5,5,255,Frequent Customers
3056,US-2015-100377,2015-08-28,9/1/2015,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623,Central,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96,5,0.2,874.9875,8,2015Q3,2015,0.1218857283395907,16.844480632375628,A,31.25,0.3125,-381,15,11891.751,4,4,5,445,Others
3984,CA-2016-135265,2016-07-07,7/9/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,7,2016Q3,2016,0.1218857283395907,16.96636636071522,A,33.75,0.3374999999999999,-374,11,12129.072000000002,4,3,5,435,Others
9930,CA-2016-129630,2016-09-04,9/4/2016,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,9,2016Q3,2016,0.1218857283395907,17.088252089054812,A,33.75,0.3374999999999999,-8,4,2872.63,1,1,4,114,At Risk
5127,CA-2014-160766,2014-09-14,9/14/2014,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,2799.96,4,0.0,1371.9804,9,2014Q3,2014,0.1218857283395907,17.210137817394404,A,49.0,0.49,-360,20,6345.103,3,5,5,355,Frequent Customers
5711,US-2015-160857,2015-05-08,5/15/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944,7,0.2,1014.9797,5,2015Q2,2015,0.1218850318397645,17.332022849234168,A,36.25,0.3625,-245,22,7234.014,2,5,5,255,Frequent Customers
6210,CA-2017-119809,2017-08-18,8/25/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2793.528,9,0.2,942.8157,8,2017Q3,2017,0.1216057354094487,17.453628584643617,A,33.75,0.3375,-408,12,6720.4439999999995,5,3,5,535,Loyal Customers
488,CA-2014-154627,2014-10-29,10/31/2014,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,2735.952,6,0.2,341.994,10,2014Q4,2014,0.1190993807847826,17.5727279654284,A,12.5,0.125,-354,21,4767.3415,3,5,5,355,Frequent Customers
995,CA-2014-117639,2014-05-21,5/25/2014,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,0.0,1276.4871,5,2014Q2,2014,0.1182277983147418,17.69095576374314,A,47.0,0.47,-373,3,5253.876,4,1,5,415,Others
2849,CA-2017-157854,2017-04-08,4/15/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690.97,3,0.0,1264.7559,4,2017Q2,2017,0.1171412585858328,17.808097022328973,A,47.00000000000001,0.4700000000000001,-395,13,4074.4719999999998,5,3,4,534,Loyal Customers
8469,US-2016-164196,2016-11-11,11/17/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,0.0,241.1046,11,2016Q4,2016,0.1166175777789908,17.924714600107965,A,9.0,0.09,-398,8,3214.236,5,2,4,524,Loyal Customers
8893,CA-2015-111038,2015-12-01,12/6/2015,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672,12,2015Q4,2015,0.1165188489286236,18.04123344903659,A,10.0,0.0999999999999999,19,7,3246.626,1,1,4,114,At Risk
2568,CA-2017-123967,2017-11-01,11/3/2017,Second Class,SF-20200,Sarah Foster,Consumer,United States,Bellingham,Washington,98226,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,9,0.0,239.9058,11,2017Q4,2017,0.1160377416736595,18.157271190710247,A,9.0,0.09,-358,15,3422.7859999999996,3,4,4,344,Others
7580,CA-2015-123113,2015-11-23,11/27/2015,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0.0,735.0336,11,2015Q4,2015,0.1142747264885307,18.27154591719878,A,28.000000000000004,0.28,-404,16,3831.864,5,4,4,544,Loyal Customers
4129,CA-2014-127299,2014-09-19,9/24/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985,3,0.5,-944.9946,9,2014Q3,2014,0.1142688497712469,18.385814766970025,A,-36.0,-0.36,-396,34,9799.923,5,5,5,555,Best Customers
9057,CA-2015-160227,2015-11-02,11/4/2015,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.322,11,0.1,553.3902,11,2015Q4,2015,0.1141093948422808,18.499924161812302,A,21.11111111111111,0.2111111111111111,-282,14,3484.92,2,4,4,244,Others
3987,CA-2017-112333,2017-04-08,4/14/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0.0,621.9744,4,2017Q2,2017,0.1128138181030264,18.61273797991533,A,24.0,0.24,-320,18,10604.266,3,5,5,355,Frequent Customers
1806,US-2016-116729,2016-12-25,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944,7,0.2,257.5944,12,2016Q4,2016,0.112134034272632,18.72487201418797,A,10.0,0.1,-305,14,6497.27,2,4,5,245,Others
7475,CA-2014-167199,2014-01-06,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0.0,746.4078,1,2014Q1,2014,0.1120415739207008,18.83691358810867,A,29.0,0.29,-375,22,10663.728000000001,4,5,5,455,Frequent Customers
6885,CA-2015-120677,2015-05-31,6/4/2015,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.84,8,0.0,770.352,5,2015Q2,2015,0.1117812571106497,18.94869484521932,A,30.0,0.3,-384,19,5718.521,4,5,5,455,Frequent Customers
8272,CA-2016-169670,2016-12-25,12/31/2016,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,313.2624,12,2016Q4,2016,0.1115730036626087,19.060267848881928,A,12.222222222222223,0.1222222222222222,-371,22,8697.842999999999,4,5,5,455,Frequent Customers
3012,CA-2017-134845,2017-04-17,4/23/2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.985,5,0.7,-3399.98,4,2017Q2,2017,0.1110040068358231,19.17127185571775,A,-133.33333333333331,-1.3333333333333333,-409,9,3233.481,5,2,4,524,Loyal Customers
6011,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.713,12,2015Q4,2015,0.11094197482005,19.282213830537803,A,11.250000000000002,0.1125,-133,28,10880.546,1,5,5,155,Frequent Customers
7281,CA-2015-162782,2015-02-21,2/27/2015,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,0.0,1270.99,2,2015Q1,2015,0.1106555392665155,19.39286936980432,A,50.0,0.5,47,12,3922.4150000000004,1,3,4,134,At Risk
264,US-2014-106992,2014-09-19,9/21/2014,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958,9,2014Q3,2014,0.1096968943181968,19.50256626412252,A,-10.0,-0.0999999999999999,-370,17,8057.891,4,4,5,445,Others
7938,CA-2017-166093,2017-08-17,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0.0,654.7554,8,2017Q3,2017,0.109624284211313,19.61219054833383,A,26.0,0.26,-297,23,7397.401,2,5,5,255,Frequent Customers
3444,CA-2017-168858,2017-11-19,11/23/2017,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,7,0.0,626.185,11,2017Q4,2017,0.1090344359209797,19.72122498425481,A,25.0,0.25,-376,17,8828.0305,4,4,5,445,Others
5531,CA-2017-160885,2017-12-02,12/6/2017,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 -Â speaker phone,2479.96,4,0.0,743.988,12,2017Q4,2017,0.1079557318151157,19.829180716069928,A,30.000000000000004,0.3,-389,9,3747.668,4,2,4,424,Others
1439,CA-2015-139731,2015-10-15,10/15/2015,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.43,5,0.3,-350.49,10,2015Q4,2015,0.1068008480407584,19.935981564110687,A,-14.285714285714288,-0.1428571428571428,-366,23,6760.8150000000005,4,5,5,455,Frequent Customers
3581,CA-2016-104157,2016-07-25,7/29/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08,8,0.0,388.8128,7,2016Q3,2016,0.1057843936068632,20.04176595771755,B,16.0,0.16,-368,10,2890.139,4,2,4,424,Others
9949,CA-2017-121559,2017-06-01,6/3/2017,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2405.2,8,0.0,793.716,6,2017Q2,2017,0.1047013363770852,20.14646729409464,B,33.0,0.33,-300,20,9300.254,2,5,5,255,Frequent Customers
4866,CA-2017-122490,2017-11-13,11/18/2017,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2404.704,6,0.2,150.294,11,2017Q4,2017,0.1046797448824723,20.25114703897711,B,6.25,0.0625,-386,14,4915.602,4,4,5,445,Others
6902,US-2017-135013,2017-07-24,7/24/2017,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.96,5,0.2,839.986,7,2017Q3,2017,0.1044732326839969,20.355620271661103,B,35.0,0.35,-258,14,5248.787,2,4,5,245,Others
7174,US-2017-141677,2017-03-26,3/30/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,5,0.2,569.9905,3,2017Q1,2017,0.1044732326839969,20.460093504345103,B,23.75,0.2375,-266,15,4877.784,2,4,5,245,Others
2625,CA-2017-127180,2017-10-22,10/24/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,2399.6,8,0.0,647.892,10,2017Q4,2017,0.1044575614379069,20.56455106578301,B,27.0,0.27,-348,10,14595.62,3,3,5,335,Others
2419,CA-2016-107202,2016-05-21,5/28/2016,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Sparks,Nevada,89431,West,TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,10,0.2,179.73,5,2016Q2,2016,0.1043182614726622,20.668869327255678,B,7.5,0.075,-376,14,4492.946,4,4,5,445,Others
400,CA-2016-108987,2016-09-08,9/10/2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2656,4,0.32,-317.1528,9,2016Q3,2016,0.1043124108741219,20.7731817381298,B,-13.23529411764706,-0.1323529411764706,-320,15,3489.0396000000005,3,4,4,344,Others
3570,CA-2017-168109,2017-07-03,7/3/2017,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2,6,0.2,209.58,7,2017Q3,2017,0.1042660239856954,20.87744776211549,B,8.75,0.0875,-237,12,4760.434,2,3,5,235,Others
5991,US-2017-163300,2017-09-15,9/21/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488,7,0.2,884.058,9,2017Q3,2017,0.102624373895286,20.980072136010776,B,37.5,0.375,-377,8,3510.4579999999996,4,2,4,424,Others
5627,CA-2014-126683,2014-09-29,10/1/2014,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0.0,399.2994,9,2014Q3,2014,0.1022470451144293,21.082319181125204,B,17.0,0.1699999999999999,-320,34,7252.608,3,5,5,355,Frequent Customers
5007,CA-2015-169796,2015-11-09,11/14/2015,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9,2,0.0,1114.512,11,2015Q4,2015,0.1010751841568078,21.18339436528201,B,48.0,0.48,-333,29,7198.7609999999995,3,5,5,355,Frequent Customers
5321,US-2017-162558,2017-10-02,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.4,-1002.7836,10,2017Q4,2017,0.10073633699135,21.28413070227336,B,-43.333333333333336,-0.4333333333333333,-333,29,7198.7609999999995,3,5,5,355,Frequent Customers
1002,CA-2015-124891,2015-07-31,7/31/2015,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,7,0.0,762.1845,7,2015Q3,2015,0.1005419264773553,21.38467262875072,B,32.99999999999999,0.3299999999999999,-385,8,3621.3759999999997,4,2,4,424,Others
6117,US-2016-113677,2016-11-13,11/19/2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,0.0,592.7896,11,2016Q4,2016,0.0992494839873188,21.48392211273804,B,26.0,0.2599999999999999,-390,10,6339.5576,4,2,5,425,Others
5301,CA-2016-113831,2016-05-30,6/3/2016,Standard Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,10,0.0,386.835,5,2016Q2,2016,0.099055334660759,21.582977447398797,B,17.0,0.1699999999999999,-7,23,7888.294,1,5,5,155,Frequent Customers
6102,CA-2017-100111,2017-09-20,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735,9,2017Q3,2017,0.0981372608273178,21.68111470822611,B,16.666666666666668,0.1666666666666666,-316,32,11470.949999999999,3,5,5,355,Frequent Customers
4882,CA-2017-143567,2017-11-02,11/5/2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0.0,517.4793,11,2017Q4,2017,0.0979413702511923,21.779056078477304,B,23.0,0.23,-359,11,3589.296,3,3,4,334,Others
7488,US-2015-134558,2015-12-19,12/24/2015,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9,0.0,517.4793,12,2015Q4,2015,0.0979413702511923,21.876997448728492,B,23.0,0.23,-366,7,4115.662,4,2,4,424,Others
1156,CA-2014-136567,2014-12-20,12/21/2014,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,0.0,493.7856,12,2014Q4,2014,0.0977049956226677,21.974702444351163,B,22.0,0.22,-181,13,6843.634,1,3,5,135,At Risk
8700,CA-2017-119284,2017-06-15,6/20/2017,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,8,0.2,223.9936,6,2017Q2,2017,0.0975071896720201,22.07220963402318,B,10.0,0.0999999999999999,-219,19,5371.09,2,5,5,255,Frequent Customers
9775,CA-2014-169019,2014-07-26,7/30/2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,8,0.8,-3701.8928,7,2014Q3,2014,0.0947929298492262,22.16700256387241,B,-170.00000000000003,-1.7000000000000002,-395,16,3930.5089999999996,5,4,4,544,Loyal Customers
8425,CA-2017-150091,2017-10-12,10/16/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0.0,129.294,10,2017Q4,2017,0.0938054672205974,22.260808031093006,B,6.000000000000001,0.06,-359,10,3908.402,3,2,4,324,Others
6535,CA-2014-128209,2014-11-17,11/22/2014,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.776,3,0.2,726.5619,11,2014Q4,2014,0.0937130068686662,22.35452103796167,B,33.75,0.3375,-381,29,11820.119999999999,4,5,5,455,Frequent Customers
8681,CA-2016-143805,2016-12-01,12/3/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,0.0,694.5015,12,2016Q4,2016,0.0916136693299496,22.44613470729162,B,32.99999999999999,0.3299999999999999,-23,32,7610.8640000000005,1,5,5,155,Frequent Customers
